"","response_uuid","Trial_tot","Age","Usable frames (%)","novel_good_avg","Stimulus.type"
"182","6cc17b70-29de-481b-8672-f70a2428e0f9","4","6",0.512396694214876,0.5,"Nonsocial"
"183","6cc17b70-29de-481b-8672-f70a2428e0f9","5","6",0.599173553719008,0.875862068965517,"Social"
"184","6cc17b70-29de-481b-8672-f70a2428e0f9","6","6",0.533057851239669,0.343528816986855,"Nonsocial"
"185","82e131df-e2ce-47da-9b19-990c27fa04a7","1","12",0.592592592592593,0.607866575591985,"Nonsocial"
"186","82e131df-e2ce-47da-9b19-990c27fa04a7","2","12",0.71900826446281,0.479357260145438,"Social"
"187","82e131df-e2ce-47da-9b19-990c27fa04a7","3","12",0.863636363636364,0.590358639962739,"Social"
"188","82e131df-e2ce-47da-9b19-990c27fa04a7","4","12",0.860082304526749,0.636363636363636,"Nonsocial"
"189","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","1","12",0.860082304526749,0.550623718386876,"Social"
"190","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","2","12",0.504132231404959,0.475409836065574,"Nonsocial"
"191","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","3","12",0.359504132231405,0.586206896551724,"Nonsocial"
"192","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","4","12",0.913223140495868,0.610328002168609,"Social"
"193","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","5","12",0.371900826446281,0.411111111111111,"Nonsocial"
"194","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","6","12",0.574380165289256,0.615751609238925,"Social"
"195","87596fb5-e33a-4991-961b-e3f5a3ea080f","1","6",0.772727272727273,0.571839148154256,"Social"
"196","87596fb5-e33a-4991-961b-e3f5a3ea080f","2","6",0.367768595041322,0.471910112359551,"Nonsocial"
"197","87596fb5-e33a-4991-961b-e3f5a3ea080f","3","6",0.48559670781893,0.45969649191959,"Nonsocial"
"198","87596fb5-e33a-4991-961b-e3f5a3ea080f","4","6",0.458677685950413,0.963963963963964,"Social"
"199","88ff4560-925e-4786-a72a-41dcb62716b6","1","12",0.504132231404959,0.483606557377049,"Nonsocial"
"200","8a362df5-0bae-43b3-a757-fd160cf111aa","1","6",0.768595041322314,0.528563483235341,"Nonsocial"
"201","8a362df5-0bae-43b3-a757-fd160cf111aa","2","6",0.830578512396694,0.449841700587969,"Social"
"202","8a362df5-0bae-43b3-a757-fd160cf111aa","3","6",0.991769547325103,0.405078477358831,"Social"
"203","8a362df5-0bae-43b3-a757-fd160cf111aa","4","6",0.483471074380165,0.507875457875458,"Nonsocial"
"204","8a362df5-0bae-43b3-a757-fd160cf111aa","5","6",0.888429752066116,0.604651162790698,"Social"
"205","8a362df5-0bae-43b3-a757-fd160cf111aa","6","6",0.84297520661157,0.382352941176471,"Nonsocial"
"206","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","1","6",0.884297520661157,0.422523364485981,"Social"
"207","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","2","6",0.504132231404959,0.55148214686728,"Nonsocial"
"208","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","3","6",0.801652892561983,0.468298969072165,"Social"
"209","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","4","6",0.378600823045267,0.400063938618926,"Nonsocial"
"210","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","5","6",0.512396694214876,0.712907448066205,"Social"
"211","96525cba-df8a-4248-90f6-220441592b0e","1","12",0.716049382716049,0.581642036124795,"Social"
"212","96525cba-df8a-4248-90f6-220441592b0e","2","12",0.727272727272727,0.490181935939708,"Nonsocial"
"213","96525cba-df8a-4248-90f6-220441592b0e","3","12",0.702479338842975,0.579411764705882,"Social"
"214","96525cba-df8a-4248-90f6-220441592b0e","4","12",0.665289256198347,0.561723602484472,"Nonsocial"
"215","96525cba-df8a-4248-90f6-220441592b0e","5","12",0.611570247933884,0.601494099733536,"Social"
"216","9fd3fdc0-0d1d-4684-8567-479616056287","1","6",0.720164609053498,0.542857142857143,"Nonsocial"
"217","9fd3fdc0-0d1d-4684-8567-479616056287","3","6",0.555555555555556,0.540740740740741,"Social"
"218","9fd3fdc0-0d1d-4684-8567-479616056287","4","6",0.403292181069959,0.397959183673469,"Nonsocial"
"219","9fd3fdc0-0d1d-4684-8567-479616056287","5","6",0.599173553719008,0.931034482758621,"Nonsocial"
"220","9fd3fdc0-0d1d-4684-8567-479616056287","6","6",0.753086419753086,0.311475409836066,"Social"
"221","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","1","12",0.826446280991736,0.637211538461538,"Social"
"222","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","2","12",0.603305785123967,0.615938620730202,"Nonsocial"
"223","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","3","12",0.727272727272727,0.590836711059641,"Social"
"224","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","4","12",0.740740740740741,0.50547263681592,"Nonsocial"
"225","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","5","12",0.590909090909091,0.839160839160839,"Social"
"226","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","6","12",0.563786008230453,0.476726097882015,"Nonsocial"
"227","a0fe20d1-1d1b-420a-9cf1-5d3077547554","1","6",0.62962962962963,0.546389759059442,"Social"
"228","a0fe20d1-1d1b-420a-9cf1-5d3077547554","2","6",0.5,0.656106519742883,"Nonsocial"
"229","a0fe20d1-1d1b-420a-9cf1-5d3077547554","3","6",0.584362139917695,0.546182357301705,"Nonsocial"
"230","a0fe20d1-1d1b-420a-9cf1-5d3077547554","4","6",0.702479338842975,0.90673624288425,"Social"
"231","a0fe20d1-1d1b-420a-9cf1-5d3077547554","6","6",0.34156378600823,0.346551560573001,"Social"
"232","a41efa95-31e9-4d20-ac63-5662316bd7e5","1","6",0.633744855967078,0.605018438351772,"Nonsocial"
"233","a41efa95-31e9-4d20-ac63-5662316bd7e5","2","6",0.946280991735537,0.684451850149391,"Social"
"234","a41efa95-31e9-4d20-ac63-5662316bd7e5","3","6",0.508264462809917,0.601762165947018,"Nonsocial"
"235","a41efa95-31e9-4d20-ac63-5662316bd7e5","4","6",0.673553719008264,0.40457485495378,"Social"
"236","a41efa95-31e9-4d20-ac63-5662316bd7e5","5","6",0.677685950413223,0.660335865653738,"Nonsocial"
"237","a4731982-01e9-4848-a2f0-a62d433a2ff1","1","6",0.760330578512397,0.448254281949934,"Nonsocial"
"238","a4731982-01e9-4848-a2f0-a62d433a2ff1","2","6",0.892561983471074,0.598436551305404,"Social"
"239","a4731982-01e9-4848-a2f0-a62d433a2ff1","3","6",0.603305785123967,0.486301369863014,"Social"
"240","a4731982-01e9-4848-a2f0-a62d433a2ff1","4","6",0.839506172839506,0.519010043041607,"Nonsocial"
"241","a4731982-01e9-4848-a2f0-a62d433a2ff1","5","6",0.648760330578512,0.633776264733875,"Social"
"242","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","6",0.768595041322314,0.408602150537634,"Nonsocial"
"243","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","1","12",0.735537190082645,0.389669163545568,"Nonsocial"
"244","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","2","12",0.760330578512397,0.520974355636553,"Social"
"245","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","3","12",0.607438016528926,0.543704274162495,"Social"
"246","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","4","12",0.611570247933884,0.612747747747748,"Nonsocial"
"247","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","5","12",0.834710743801653,0.551852443308847,"Social"
"248","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","6","12",0.574380165289256,0.425782903089293,"Nonsocial"
"249","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","1","6",0.793388429752066,0.443824404761905,"Social"
"250","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","2","6",0.615702479338843,0.381760757994473,"Nonsocial"
"251","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","3","6",0.409090909090909,0.329660238751148,"Nonsocial"
"252","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","4","6",0.537190082644628,0.657692307692308,"Social"
"253","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","5","6",0.466942148760331,0.771358861963444,"Social"
"254","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","6","6",0.526748971193416,0.265625,"Nonsocial"
"255","aac0690d-0aa0-4ba1-923c-8d11717f228b","1","12",0.497942386831276,0.430531732418525,"Nonsocial"
"256","aac0690d-0aa0-4ba1-923c-8d11717f228b","2","12",0.553719008264463,0.477611940298507,"Social"
"257","aac0690d-0aa0-4ba1-923c-8d11717f228b","3","12",0.473251028806584,0.697574682046732,"Social"
"258","aac0690d-0aa0-4ba1-923c-8d11717f228b","4","12",0.654320987654321,0.792452830188679,"Nonsocial"
"259","aac0690d-0aa0-4ba1-923c-8d11717f228b","5","12",0.702479338842975,0.461764705882353,"Social"
"260","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","1","6",0.662551440329218,0.551250365841761,"Social"
"261","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","2","6",0.81404958677686,0.599291926670762,"Nonsocial"
"262","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","3","6",0.789256198347107,0.585238510762071,"Nonsocial"
"263","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","4","6",0.576131687242798,0.199350649350649,"Social"
"264","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","5","6",0.826446280991736,0.89608024691358,"Nonsocial"
"265","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","6","6",0.621399176954732,0.900662251655629,"Social"
"266","b3281ac1-0414-4b63-884a-00770a2c0498","1","6",0.776859504132231,0.413938897981451,"Social"
"267","b3281ac1-0414-4b63-884a-00770a2c0498","2","6",0.632231404958678,0.741013071895425,"Nonsocial"
"268","b3281ac1-0414-4b63-884a-00770a2c0498","3","6",0.483471074380165,0.58974358974359,"Nonsocial"
"269","b3281ac1-0414-4b63-884a-00770a2c0498","4","6",0.462809917355372,0.643633540372671,"Social"
"270","b3281ac1-0414-4b63-884a-00770a2c0498","5","6",0.5,0.68595041322314,"Nonsocial"
"271","b9679102-1cee-4edb-9cd4-00f0aba34ed2","1","6",0.661157024793388,0.65880376344086,"Nonsocial"
"272","b9679102-1cee-4edb-9cd4-00f0aba34ed2","2","6",0.830578512396694,0.64937106918239,"Social"
"273","b9679102-1cee-4edb-9cd4-00f0aba34ed2","3","6",0.81404958677686,0.410077936727683,"Social"
"274","b9679102-1cee-4edb-9cd4-00f0aba34ed2","4","6",0.802469135802469,0.948717948717949,"Nonsocial"
"275","b9679102-1cee-4edb-9cd4-00f0aba34ed2","5","6",0.925619834710744,0.755985634477255,"Social"
"276","b9679102-1cee-4edb-9cd4-00f0aba34ed2","6","6",0.452674897119342,0.481534090909091,"Nonsocial"
"277","ba157a71-c389-4320-a764-5178216947a5","1","12",0.347107438016529,0.702380952380952,"Nonsocial"
"278","ba157a71-c389-4320-a764-5178216947a5","3","12",0.539094650205761,0.549114215756877,"Social"
"279","ba157a71-c389-4320-a764-5178216947a5","4","12",0.337448559670782,0.329268292682927,"Nonsocial"
"280","be476632-1647-4ae8-8497-1d82d41d32b6","1","6",0.876543209876543,0.449245316133562,"Social"
"281","be476632-1647-4ae8-8497-1d82d41d32b6","2","6",0.59504132231405,0.426388888888889,"Nonsocial"
"282","be476632-1647-4ae8-8497-1d82d41d32b6","3","6",0.452674897119342,0.59239332096475,"Nonsocial"
"283","be476632-1647-4ae8-8497-1d82d41d32b6","4","6",0.452674897119342,0.345454545454545,"Social"
"284","be476632-1647-4ae8-8497-1d82d41d32b6","5","6",0.338842975206612,0.414634146341463,"Social"
"285","be476632-1647-4ae8-8497-1d82d41d32b6","6","6",0.51440329218107,0.264,"Nonsocial"
"286","c249ac99-7103-4d9f-a385-6433ef511b7a","1","6",0.756198347107438,0.683060109289617,"Nonsocial"
"287","c249ac99-7103-4d9f-a385-6433ef511b7a","2","6",0.628099173553719,0.655925243043916,"Social"
"288","c249ac99-7103-4d9f-a385-6433ef511b7a","3","6",0.491735537190083,0.0252100840336134,"Nonsocial"
"289","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","1","6",0.551440329218107,0.787250721183996,"Nonsocial"
"290","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","2","6",0.487603305785124,0.720338983050847,"Social"
"291","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","3","6",0.646090534979424,0.229299363057325,"Social"
"292","cd0bcb7f-64fb-4cd3-85eb-74011bc1f834","5","6",0.396694214876033,0.487152777777778,"Social"
"293","ce3576ae-b709-4de2-9d36-32dc5df83253","1","12",0.942148760330578,0.449436090225564,"Social"
"294","ce3576ae-b709-4de2-9d36-32dc5df83253","2","12",0.801652892561983,0.73862947240752,"Nonsocial"
"295","ce3576ae-b709-4de2-9d36-32dc5df83253","3","12",0.691358024691358,0.642857142857143,"Social"
"296","ce3576ae-b709-4de2-9d36-32dc5df83253","4","12",0.933884297520661,0.615454794270596,"Nonsocial"
"297","ce3576ae-b709-4de2-9d36-32dc5df83253","5","12",0.516528925619835,0.84,"Social"
"298","ce3576ae-b709-4de2-9d36-32dc5df83253","6","12",0.528925619834711,0.544178650442478,"Nonsocial"
"299","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","1","6",0.417355371900826,0.442622235791861,"Nonsocial"
"300","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","2","6",0.793388429752066,0.62089298825257,"Social"
"301","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","3","6",0.60082304526749,0.356164383561644,"Social"
"302","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","4","6",0.54320987654321,0.374800637958533,"Nonsocial"
"303","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","5","6",0.537190082644628,0.930769230769231,"Social"
"304","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","1","6",0.415637860082305,0.544310416957189,"Nonsocial"
"305","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","2","6",0.747933884297521,0.468168295792605,"Social"
"306","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","3","6",0.822314049586777,0.723618090452261,"Social"
"307","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","4","6",0.78099173553719,0.338624338624339,"Nonsocial"
"308","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","5","6",0.504132231404959,0.566959547116405,"Social"
"309","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","6","6",0.93801652892562,0.722316094381751,"Nonsocial"
"310","d7947371-1fbc-444b-9f5b-8c93452af17c","1","12",0.539094650205761,0.619274809160305,"Nonsocial"
"311","d7947371-1fbc-444b-9f5b-8c93452af17c","2","12",0.669421487603306,0.777777777777778,"Social"
"312","d7947371-1fbc-444b-9f5b-8c93452af17c","3","12",0.567901234567901,0.668148880105402,"Social"
"313","d7947371-1fbc-444b-9f5b-8c93452af17c","4","12",0.707818930041152,0.367418060655515,"Nonsocial"
"314","d7947371-1fbc-444b-9f5b-8c93452af17c","5","12",0.462809917355372,0.652036048064085,"Social"
"315","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","1","12",0.483471074380165,0.615384615384615,"Nonsocial"
"316","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","4","12",0.390946502057613,0.494736842105263,"Nonsocial"
"317","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","5","12",0.359504132231405,0.114942528735632,"Social"
"318","da02ea62-68b6-4b32-965d-9676bd328193","1","12",0.493827160493827,0.516666666666667,"Nonsocial"
"319","da02ea62-68b6-4b32-965d-9676bd328193","2","12",0.479338842975207,0.71551724137931,"Social"
"320","da02ea62-68b6-4b32-965d-9676bd328193","3","12",0.938271604938272,0.547128941986869,"Social"
"321","da02ea62-68b6-4b32-965d-9676bd328193","4","12",0.330578512396694,0.475,"Nonsocial"
"322","da02ea62-68b6-4b32-965d-9676bd328193","6","12",0.454545454545455,0.818181818181818,"Nonsocial"
"323","daa9097b-722d-4e57-846a-97a5e548e2ce","1","6",0.353909465020576,0.0813953488372093,"Nonsocial"
"324","daa9097b-722d-4e57-846a-97a5e548e2ce","2","6",0.475206611570248,0.60439780109945,"Social"
"325","dff41178-de67-4642-b884-f99a16e49bb5","1","12",0.925619834710744,0.512839759797724,"Social"
"326","dff41178-de67-4642-b884-f99a16e49bb5","4","12",0.45679012345679,0.536773136773137,"Social"
"327","dff41178-de67-4642-b884-f99a16e49bb5","5","12",0.533057851239669,0.313424947145877,"Social"
"328","dff41178-de67-4642-b884-f99a16e49bb5","6","12",0.553719008264463,0.201492537313433,"Nonsocial"
"329","e028c328-ed67-4893-bb83-7b2528bb3c3f","1","6",0.633744855967078,0.266233766233766,"Nonsocial"
"330","e028c328-ed67-4893-bb83-7b2528bb3c3f","2","6",0.450413223140496,0.55818289434744,"Social"
"331","e028c328-ed67-4893-bb83-7b2528bb3c3f","3","6",0.533057851239669,0.607073643410853,"Social"
"332","e028c328-ed67-4893-bb83-7b2528bb3c3f","4","6",0.34156378600823,0.641757506215338,"Nonsocial"
"333","e028c328-ed67-4893-bb83-7b2528bb3c3f","5","6",0.471074380165289,0.622382569326542,"Social"
"334","e028c328-ed67-4893-bb83-7b2528bb3c3f","6","6",0.45679012345679,0.574131274131274,"Nonsocial"
"335","e18df596-60eb-4e9e-a8eb-0de2cba617dd","1","12",0.884297520661157,0.534459848518404,"Social"
"336","e18df596-60eb-4e9e-a8eb-0de2cba617dd","2","12",0.958677685950413,0.648399014778325,"Nonsocial"
"337","e18df596-60eb-4e9e-a8eb-0de2cba617dd","3","12",0.65843621399177,0.568293539325843,"Nonsocial"
"338","e18df596-60eb-4e9e-a8eb-0de2cba617dd","4","12",0.508264462809917,0.50504821327283,"Social"
"339","e18df596-60eb-4e9e-a8eb-0de2cba617dd","5","12",0.334710743801653,0.666666666666667,"Social"
"340","e18df596-60eb-4e9e-a8eb-0de2cba617dd","6","12",0.740740740740741,0.966666666666667,"Nonsocial"
"341","e6681ec0-8580-4c90-8b78-ba2eda235b24","1","6",0.337448559670782,0.480760123135212,"Nonsocial"
"342","e6681ec0-8580-4c90-8b78-ba2eda235b24","2","6",0.979338842975207,0.711297188305142,"Social"
"343","e6681ec0-8580-4c90-8b78-ba2eda235b24","3","6",0.761316872427984,0.465145665145665,"Social"
"344","e6681ec0-8580-4c90-8b78-ba2eda235b24","4","6",0.51440329218107,0.648,"Nonsocial"
"345","e6681ec0-8580-4c90-8b78-ba2eda235b24","5","6",0.65702479338843,0.434764471826466,"Social"
"346","e6681ec0-8580-4c90-8b78-ba2eda235b24","6","6",0.506172839506173,0.634146341463415,"Nonsocial"
"347","e9c93b65-ba91-47f9-ba15-ebd49936a22c","1","12",0.553719008264463,0.641791044776119,"Social"
"348","e9c93b65-ba91-47f9-ba15-ebd49936a22c","2","12",0.570247933884298,0.33671893561416,"Nonsocial"
"349","e9c93b65-ba91-47f9-ba15-ebd49936a22c","3","12",0.576131687242798,0.420186335403727,"Social"
"350","e9c93b65-ba91-47f9-ba15-ebd49936a22c","4","12",0.528925619834711,0.21875,"Nonsocial"
"351","e9c93b65-ba91-47f9-ba15-ebd49936a22c","5","12",0.785123966942149,0.389473684210526,"Social"
"352","ebffac03-2b65-487b-a944-4680e1ebc410","1","6",0.557851239669422,0.419924737571796,"Social"
"353","ebffac03-2b65-487b-a944-4680e1ebc410","2","6",0.694214876033058,0.779454022988506,"Nonsocial"
"354","ebffac03-2b65-487b-a944-4680e1ebc410","3","6",0.559670781893004,0.557598039215686,"Social"
"355","ebffac03-2b65-487b-a944-4680e1ebc410","4","6",0.534979423868313,0.653546453546454,"Nonsocial"
"356","ebffac03-2b65-487b-a944-4680e1ebc410","5","6",0.723140495867769,0.540892857142857,"Social"
"357","ebffac03-2b65-487b-a944-4680e1ebc410","6","6",0.652892561983471,0.555963809361991,"Nonsocial"
"358","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","1","6",0.747933884297521,0.65476097839338,"Nonsocial"
"359","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","2","6",0.946280991735537,0.604771541165193,"Social"
"360","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","3","6",0.901234567901235,0.540036717977687,"Social"
"361","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","4","6",0.786008230452675,0.810223807606007,"Nonsocial"
"362","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","5","6",0.574380165289256,0.784172661870504,"Social"
"363","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","6","6",0.362139917695473,0.190610484406105,"Nonsocial"
