"","response_uuid","Word","diff","Age"
"1","004732ad-6b7f-4b0c-861b-48fe2a7f3287","apple",0.0500002087755002,"6"
"2","004732ad-6b7f-4b0c-861b-48fe2a7f3287","banana",0.118627250801203,"6"
"3","004732ad-6b7f-4b0c-861b-48fe2a7f3287","cookie",0.0405645949574669,"6"
"4","004732ad-6b7f-4b0c-861b-48fe2a7f3287","foot",0.248157248157248,"6"
"5","004732ad-6b7f-4b0c-861b-48fe2a7f3287","hand",0.0346242939765198,"6"
"6","004732ad-6b7f-4b0c-861b-48fe2a7f3287","milk",0.248157248157248,"6"
"7","004732ad-6b7f-4b0c-861b-48fe2a7f3287","mouth",0.0500002087755001,"6"
"8","004732ad-6b7f-4b0c-861b-48fe2a7f3287","yogurt",0.0346242939765199,"6"
"9","036e33eb-cca7-4d18-ab55-63c4c489229a","apple",-0.0331030049815202,"6"
"10","036e33eb-cca7-4d18-ab55-63c4c489229a","banana",0.0872256286762721,"6"
"11","036e33eb-cca7-4d18-ab55-63c4c489229a","cookie",0.102272727272727,"6"
"12","036e33eb-cca7-4d18-ab55-63c4c489229a","eyes",0.102272727272727,"6"
"13","036e33eb-cca7-4d18-ab55-63c4c489229a","foot",0.0422741012837436,"6"
"14","036e33eb-cca7-4d18-ab55-63c4c489229a","hair",0.0872256286762723,"6"
"15","036e33eb-cca7-4d18-ab55-63c4c489229a","hand",-0.160479025485239,"6"
"16","036e33eb-cca7-4d18-ab55-63c4c489229a","milk",0.0422741012837438,"6"
"17","036e33eb-cca7-4d18-ab55-63c4c489229a","mouth",-0.0331030049815201,"6"
"18","036e33eb-cca7-4d18-ab55-63c4c489229a","yogurt",-0.160479025485239,"6"
"19","06593bf2-f310-46bb-8a43-9c72dc7811b0","apple",-0.362603589265134,"6"
"20","06593bf2-f310-46bb-8a43-9c72dc7811b0","banana",-0.129715522572665,"6"
"21","06593bf2-f310-46bb-8a43-9c72dc7811b0","cookie",-0.215305226174791,"6"
"22","06593bf2-f310-46bb-8a43-9c72dc7811b0","eyes",-0.215305226174791,"6"
"23","06593bf2-f310-46bb-8a43-9c72dc7811b0","foot",0.115828589500316,"6"
"24","06593bf2-f310-46bb-8a43-9c72dc7811b0","hair",-0.129715522572665,"6"
"25","06593bf2-f310-46bb-8a43-9c72dc7811b0","hand",-0.111175610595115,"6"
"26","06593bf2-f310-46bb-8a43-9c72dc7811b0","milk",0.115828589500316,"6"
"27","06593bf2-f310-46bb-8a43-9c72dc7811b0","mouth",-0.362603589265134,"6"
"28","06593bf2-f310-46bb-8a43-9c72dc7811b0","yogurt",-0.111175610595115,"6"
"29","06f52932-c87c-4815-adb9-52cc60998bd9","apple",0.0996824971686553,"12"
"30","06f52932-c87c-4815-adb9-52cc60998bd9","banana",0.297698744597722,"12"
"31","06f52932-c87c-4815-adb9-52cc60998bd9","cookie",0.409062980030722,"12"
"32","06f52932-c87c-4815-adb9-52cc60998bd9","eyes",0.409062980030722,"12"
"33","06f52932-c87c-4815-adb9-52cc60998bd9","foot",0.580717653993516,"12"
"34","06f52932-c87c-4815-adb9-52cc60998bd9","hair",0.297698744597721,"12"
"35","06f52932-c87c-4815-adb9-52cc60998bd9","hand",-0.047929048913849,"12"
"36","06f52932-c87c-4815-adb9-52cc60998bd9","milk",0.580717653993516,"12"
"37","06f52932-c87c-4815-adb9-52cc60998bd9","mouth",0.0996824971686552,"12"
"38","06f52932-c87c-4815-adb9-52cc60998bd9","yogurt",-0.0479290489138491,"12"
"39","08eee7ba-ef32-489d-9d25-e6cd14a0b267","apple",0.084452948090785,"6"
"40","08eee7ba-ef32-489d-9d25-e6cd14a0b267","cookie",0.021870286576169,"6"
"41","08eee7ba-ef32-489d-9d25-e6cd14a0b267","eyes",0.0218702865761689,"6"
"42","08eee7ba-ef32-489d-9d25-e6cd14a0b267","foot",0.361111111111111,"6"
"43","08eee7ba-ef32-489d-9d25-e6cd14a0b267","hand",0.166872852233677,"6"
"44","08eee7ba-ef32-489d-9d25-e6cd14a0b267","milk",0.361111111111111,"6"
"45","08eee7ba-ef32-489d-9d25-e6cd14a0b267","mouth",0.0844529480907849,"6"
"46","095b6236-bad8-4356-8325-878f7a78c608","apple",-0.170433145009416,"6"
"47","095b6236-bad8-4356-8325-878f7a78c608","banana",0.0988700564971751,"6"
"48","095b6236-bad8-4356-8325-878f7a78c608","cookie",-0.0985576923076923,"6"
"49","095b6236-bad8-4356-8325-878f7a78c608","foot",-0.0829455266955267,"6"
"50","095b6236-bad8-4356-8325-878f7a78c608","hair",0.0988700564971751,"6"
"51","095b6236-bad8-4356-8325-878f7a78c608","hand",-0.0368650626143239,"6"
"52","095b6236-bad8-4356-8325-878f7a78c608","milk",-0.0829455266955267,"6"
"53","095b6236-bad8-4356-8325-878f7a78c608","mouth",-0.170433145009416,"6"
"54","095b6236-bad8-4356-8325-878f7a78c608","yogurt",-0.036865062614324,"6"
"55","18088fc2-ebda-40ff-a630-70ffa64a67ea","apple",0.237910793539145,"12"
"56","18088fc2-ebda-40ff-a630-70ffa64a67ea","banana",0.103365634002737,"12"
"57","18088fc2-ebda-40ff-a630-70ffa64a67ea","cookie",-0.0509068001990146,"12"
"58","18088fc2-ebda-40ff-a630-70ffa64a67ea","eyes",-0.0509068001990146,"12"
"59","18088fc2-ebda-40ff-a630-70ffa64a67ea","foot",0.372896634615385,"12"
"60","18088fc2-ebda-40ff-a630-70ffa64a67ea","hair",0.103365634002737,"12"
"61","18088fc2-ebda-40ff-a630-70ffa64a67ea","hand",-0.00676861411705254,"12"
"62","18088fc2-ebda-40ff-a630-70ffa64a67ea","mouth",0.237910793539145,"12"
"63","18088fc2-ebda-40ff-a630-70ffa64a67ea","yogurt",-0.00676861411705265,"12"
"64","195d5246-ee70-4487-9d09-8d13249e2f10","apple",0.0599197247706422,"12"
"65","195d5246-ee70-4487-9d09-8d13249e2f10","banana",-0.329385703331345,"12"
"66","195d5246-ee70-4487-9d09-8d13249e2f10","cookie",0.240536723163842,"12"
"67","195d5246-ee70-4487-9d09-8d13249e2f10","eyes",0.240536723163842,"12"
"68","195d5246-ee70-4487-9d09-8d13249e2f10","foot",0.630361849988018,"12"
"69","195d5246-ee70-4487-9d09-8d13249e2f10","hair",-0.329385703331345,"12"
"70","195d5246-ee70-4487-9d09-8d13249e2f10","hand",-0.173092698933552,"12"
"71","195d5246-ee70-4487-9d09-8d13249e2f10","milk",0.630361849988018,"12"
"72","195d5246-ee70-4487-9d09-8d13249e2f10","yogurt",-0.173092698933552,"12"
"73","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","apple",0.0538432267884323,"12"
"74","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","banana",0.0248031496062992,"12"
"75","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","cookie",0.0748495863078815,"12"
"76","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","eyes",0.0748495863078815,"12"
"77","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","foot",0.0801798740421358,"12"
"78","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","hair",0.0248031496062991,"12"
"79","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","hand",0.132472513347816,"12"
"80","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","milk",0.0801798740421357,"12"
"81","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","mouth",0.0538432267884323,"12"
"82","1afcb3c4-2834-4ba8-bb46-e4d987cb35ec","yogurt",0.132472513347816,"12"
"83","1b9291ee-7904-4319-a182-222c2f7e9ddb","apple",0.124637447631325,"12"
"84","1b9291ee-7904-4319-a182-222c2f7e9ddb","banana",-0.00909319249812421,"12"
"85","1b9291ee-7904-4319-a182-222c2f7e9ddb","cookie",0.00854127624570233,"12"
"86","1b9291ee-7904-4319-a182-222c2f7e9ddb","eyes",0.00854127624570244,"12"
"87","1b9291ee-7904-4319-a182-222c2f7e9ddb","foot",0.109736242266363,"12"
"88","1b9291ee-7904-4319-a182-222c2f7e9ddb","hair",-0.00909319249812413,"12"
"89","1b9291ee-7904-4319-a182-222c2f7e9ddb","hand",0.155291540276373,"12"
"90","1b9291ee-7904-4319-a182-222c2f7e9ddb","milk",0.109736242266363,"12"
"91","1b9291ee-7904-4319-a182-222c2f7e9ddb","mouth",0.124637447631325,"12"
"92","1b9291ee-7904-4319-a182-222c2f7e9ddb","yogurt",0.155291540276373,"12"
"93","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","apple",-0.0988035099535997,"12"
"94","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","banana",0.06333396176044,"12"
"95","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","cookie",-0.0823336693548387,"12"
"96","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","eyes",-0.0823336693548388,"12"
"97","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","foot",0.190502933621482,"12"
"98","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","hair",0.0633339617604399,"12"
"99","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","hand",-0.0824052278329668,"12"
"100","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","mouth",-0.0988035099535998,"12"
"101","1c0a5b8d-7617-42eb-a1f4-71e8d2c8f51e","yogurt",-0.0824052278329669,"12"
"102","1d11ddd0-c1f0-4d87-b732-f16083f88e22","apple",-0.0543478260869565,"6"
"103","1d11ddd0-c1f0-4d87-b732-f16083f88e22","banana",-0.0627126883811376,"6"
"104","1d11ddd0-c1f0-4d87-b732-f16083f88e22","cookie",0.161444630471179,"6"
"105","1d11ddd0-c1f0-4d87-b732-f16083f88e22","eyes",0.161444630471179,"6"
"106","1d11ddd0-c1f0-4d87-b732-f16083f88e22","hair",-0.0627126883811375,"6"
"107","1d11ddd0-c1f0-4d87-b732-f16083f88e22","hand",-0.163360748266409,"6"
"108","1d11ddd0-c1f0-4d87-b732-f16083f88e22","yogurt",-0.163360748266409,"6"
"109","1da22c85-469f-44c2-9bb3-312daf3b21a5","apple",-0.0851851851851852,"12"
"110","1da22c85-469f-44c2-9bb3-312daf3b21a5","banana",0.223593466424682,"12"
"111","1da22c85-469f-44c2-9bb3-312daf3b21a5","cookie",0.0512056737588653,"12"
"112","1da22c85-469f-44c2-9bb3-312daf3b21a5","eyes",0.0512056737588653,"12"
"113","1da22c85-469f-44c2-9bb3-312daf3b21a5","foot",0.0978323722728843,"12"
"114","1da22c85-469f-44c2-9bb3-312daf3b21a5","hair",0.223593466424682,"12"
"115","1da22c85-469f-44c2-9bb3-312daf3b21a5","hand",0.165068370969544,"12"
"116","1da22c85-469f-44c2-9bb3-312daf3b21a5","milk",0.0978323722728843,"12"
"117","1da22c85-469f-44c2-9bb3-312daf3b21a5","mouth",-0.0851851851851851,"12"
"118","1da22c85-469f-44c2-9bb3-312daf3b21a5","yogurt",0.165068370969544,"12"
"119","2422cca0-c228-4211-86c5-809afbcc7a4d","apple",0.231374336219031,"12"
"120","2422cca0-c228-4211-86c5-809afbcc7a4d","banana",-0.118409768804151,"12"
"121","2422cca0-c228-4211-86c5-809afbcc7a4d","cookie",0.0840347542764051,"12"
"122","2422cca0-c228-4211-86c5-809afbcc7a4d","eyes",0.084034754276405,"12"
"123","2422cca0-c228-4211-86c5-809afbcc7a4d","foot",0.284531182485957,"12"
"124","2422cca0-c228-4211-86c5-809afbcc7a4d","hand",-0.308197463768116,"12"
"125","2422cca0-c228-4211-86c5-809afbcc7a4d","mouth",0.231374336219031,"12"
"126","257e85c7-6ba9-45b5-98da-5cd61b51b694","apple",-0.20727816550349,"12"
"127","257e85c7-6ba9-45b5-98da-5cd61b51b694","banana",-0.0650980082392544,"12"
"128","257e85c7-6ba9-45b5-98da-5cd61b51b694","cookie",-0.0227272727272727,"12"
"129","257e85c7-6ba9-45b5-98da-5cd61b51b694","eyes",-0.0227272727272727,"12"
"130","257e85c7-6ba9-45b5-98da-5cd61b51b694","foot",0.0301892503836494,"12"
"131","257e85c7-6ba9-45b5-98da-5cd61b51b694","hair",-0.0650980082392543,"12"
"132","257e85c7-6ba9-45b5-98da-5cd61b51b694","hand",-0.0290837312809268,"12"
"133","257e85c7-6ba9-45b5-98da-5cd61b51b694","milk",0.0301892503836493,"12"
"134","257e85c7-6ba9-45b5-98da-5cd61b51b694","mouth",-0.20727816550349,"12"
"135","257e85c7-6ba9-45b5-98da-5cd61b51b694","yogurt",-0.0290837312809267,"12"
"136","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","apple",0.317829457364341,"12"
"137","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","banana",0.026890756302521,"12"
"138","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","cookie",0.311267605633803,"12"
"139","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","eyes",0.311267605633803,"12"
"140","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","foot",0.218779123951538,"12"
"141","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","hair",0.026890756302521,"12"
"142","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","hand",0.152597402597403,"12"
"143","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","milk",0.218779123951538,"12"
"144","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","mouth",0.317829457364341,"12"
"145","293e9cd5-1fc6-4950-afd2-7929b83e0d4a","yogurt",0.152597402597403,"12"
"146","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","apple",-0.0266955266955268,"12"
"147","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","banana",-0.0365256998069499,"12"
"148","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","cookie",-0.188029180176007,"12"
"149","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","eyes",-0.188029180176007,"12"
"150","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","foot",-0.0703223669428481,"12"
"151","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","hand",-0.9121875,"12"
"152","2e9bcba0-31d6-48ef-9ec8-04ccbc838ff9","mouth",-0.0266955266955267,"12"
"153","2f9f948f-d9da-40f2-b5b1-247207217245","apple",-0.0563922701327282,"12"
"154","2f9f948f-d9da-40f2-b5b1-247207217245","banana",0.070634475014037,"12"
"155","2f9f948f-d9da-40f2-b5b1-247207217245","cookie",-0.383695652173913,"12"
"156","2f9f948f-d9da-40f2-b5b1-247207217245","eyes",-0.383695652173913,"12"
"157","2f9f948f-d9da-40f2-b5b1-247207217245","foot",0.123475687535078,"12"
"158","2f9f948f-d9da-40f2-b5b1-247207217245","hair",0.0706344750140371,"12"
"159","2f9f948f-d9da-40f2-b5b1-247207217245","hand",-0.0653087150431058,"12"
"160","2f9f948f-d9da-40f2-b5b1-247207217245","mouth",-0.0563922701327281,"12"
"161","2f9f948f-d9da-40f2-b5b1-247207217245","yogurt",-0.065308715043106,"12"
"162","31166c21-7fcb-4d7f-b606-1ce38fbea56f","apple",0.0695571013285291,"6"
"163","31166c21-7fcb-4d7f-b606-1ce38fbea56f","banana",-0.0435021476375987,"6"
"164","31166c21-7fcb-4d7f-b606-1ce38fbea56f","cookie",-0.160950652831678,"6"
"165","31166c21-7fcb-4d7f-b606-1ce38fbea56f","eyes",-0.160950652831678,"6"
"166","31166c21-7fcb-4d7f-b606-1ce38fbea56f","foot",0.240557522452159,"6"
"167","31166c21-7fcb-4d7f-b606-1ce38fbea56f","hair",-0.0435021476375986,"6"
"168","31166c21-7fcb-4d7f-b606-1ce38fbea56f","hand",-0.0395219825057175,"6"
"169","31166c21-7fcb-4d7f-b606-1ce38fbea56f","milk",0.240557522452159,"6"
"170","31166c21-7fcb-4d7f-b606-1ce38fbea56f","mouth",0.0695571013285292,"6"
"171","3253da16-238b-4f45-8610-dff84aa897d4","apple",0.062481989906501,"6"
"172","3253da16-238b-4f45-8610-dff84aa897d4","banana",-0.0594806661246242,"6"
"173","3253da16-238b-4f45-8610-dff84aa897d4","cookie",-0.317391018193681,"6"
"174","3253da16-238b-4f45-8610-dff84aa897d4","eyes",-0.317391018193681,"6"
"175","3253da16-238b-4f45-8610-dff84aa897d4","foot",0.129057665711364,"6"
"176","3253da16-238b-4f45-8610-dff84aa897d4","hair",-0.0594806661246241,"6"
"177","3253da16-238b-4f45-8610-dff84aa897d4","hand",0.160209423190453,"6"
"178","3253da16-238b-4f45-8610-dff84aa897d4","mouth",0.0624819899065011,"6"
"179","3253da16-238b-4f45-8610-dff84aa897d4","yogurt",0.160209423190453,"6"
"180","33f4dfee-b330-49b3-a70d-c5497436bfe9","apple",-0.0617997971021227,"12"
"181","33f4dfee-b330-49b3-a70d-c5497436bfe9","banana",-0.0661587301587301,"12"
"182","33f4dfee-b330-49b3-a70d-c5497436bfe9","cookie",-0.136851136851137,"12"
"183","33f4dfee-b330-49b3-a70d-c5497436bfe9","eyes",-0.136851136851137,"12"
"184","33f4dfee-b330-49b3-a70d-c5497436bfe9","foot",-0.021570796460177,"12"
"185","33f4dfee-b330-49b3-a70d-c5497436bfe9","hair",-0.0661587301587302,"12"
"186","33f4dfee-b330-49b3-a70d-c5497436bfe9","hand",0.303703703703704,"12"
"187","33f4dfee-b330-49b3-a70d-c5497436bfe9","yogurt",0.303703703703704,"12"
"188","388e70f5-902e-4197-9bf0-61e5f32de097","apple",0.161111860410516,"12"
"189","388e70f5-902e-4197-9bf0-61e5f32de097","banana",0.0664630068125036,"12"
"190","388e70f5-902e-4197-9bf0-61e5f32de097","cookie",0.108570240734875,"12"
"191","388e70f5-902e-4197-9bf0-61e5f32de097","eyes",0.108570240734875,"12"
"192","388e70f5-902e-4197-9bf0-61e5f32de097","foot",-0.110529762219161,"12"
"193","388e70f5-902e-4197-9bf0-61e5f32de097","hand",-0.0259728648511011,"12"
"194","388e70f5-902e-4197-9bf0-61e5f32de097","milk",-0.110529762219161,"12"
"195","3f6f99f8-1ba6-4ce5-8a38-0e0179620eac","foot",-0.510277551968413,"6"
"196","3f7b7e18-3928-4322-9742-edbcbf580aeb","apple",-0.193412384716733,"6"
"197","3f7b7e18-3928-4322-9742-edbcbf580aeb","banana",-0.294736842105263,"6"
"198","3f7b7e18-3928-4322-9742-edbcbf580aeb","hair",-0.294736842105263,"6"
"199","3f7b7e18-3928-4322-9742-edbcbf580aeb","mouth",-0.193412384716732,"6"
"200","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","apple",-0.160290098801766,"6"
"201","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","banana",-0.0903225806451612,"6"
"202","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","cookie",-0.0440809354881094,"6"
"203","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","eyes",-0.0440809354881093,"6"
"204","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","foot",-0.179114490161002,"6"
"205","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","hair",-0.0903225806451614,"6"
"206","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","hand",-0.000409098347242787,"6"
"207","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","milk",-0.179114490161002,"6"
"208","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","mouth",-0.160290098801766,"6"
"209","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","yogurt",-0.000409098347242676,"6"
"210","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","apple",0.0391194171681976,"6"
"211","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","cookie",0.178609625668449,"6"
"212","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","eyes",0.178609625668449,"6"
"213","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","hand",-0.202380952380952,"6"
"214","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","mouth",0.0391194171681977,"6"
"215","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","yogurt",-0.202380952380952,"6"
"216","500df8d0-a283-43bd-b60b-dd291f0484b0","banana",-0.0530707610146862,"12"
"217","500df8d0-a283-43bd-b60b-dd291f0484b0","hair",-0.0530707610146863,"12"
"218","541b92ea-6a83-4026-b6ff-72575cba1785","apple",0.0180930180930181,"12"
"219","541b92ea-6a83-4026-b6ff-72575cba1785","banana",-0.279260135684159,"12"
"220","541b92ea-6a83-4026-b6ff-72575cba1785","cookie",-0.259265183330604,"12"
"221","541b92ea-6a83-4026-b6ff-72575cba1785","foot",0.307884073797345,"12"
"222","541b92ea-6a83-4026-b6ff-72575cba1785","hair",-0.279260135684159,"12"
"223","541b92ea-6a83-4026-b6ff-72575cba1785","hand",0.227796052631579,"12"
"224","541b92ea-6a83-4026-b6ff-72575cba1785","milk",0.307884073797345,"12"
"225","541b92ea-6a83-4026-b6ff-72575cba1785","mouth",0.018093018093018,"12"
"226","541b92ea-6a83-4026-b6ff-72575cba1785","yogurt",0.227796052631579,"12"
"227","542a740b-12ca-43b1-96a0-6b2c2142d327","apple",0.145161290322581,"6"
"228","542a740b-12ca-43b1-96a0-6b2c2142d327","banana",-0.0566621303971299,"6"
"229","542a740b-12ca-43b1-96a0-6b2c2142d327","cookie",-0.387148440002563,"6"
"230","542a740b-12ca-43b1-96a0-6b2c2142d327","eyes",-0.387148440002563,"6"
"231","542a740b-12ca-43b1-96a0-6b2c2142d327","foot",0.44484052532833,"6"
"232","542a740b-12ca-43b1-96a0-6b2c2142d327","hair",-0.0566621303971298,"6"
"233","542a740b-12ca-43b1-96a0-6b2c2142d327","hand",0.290994662228089,"6"
"234","542a740b-12ca-43b1-96a0-6b2c2142d327","yogurt",0.290994662228089,"6"
"235","5695668c-eb3e-4156-8fe9-8c8615c26a4a","banana",-0.109364556845332,"12"
"236","5695668c-eb3e-4156-8fe9-8c8615c26a4a","foot",0.202133221792325,"12"
"237","5695668c-eb3e-4156-8fe9-8c8615c26a4a","hair",-0.109364556845332,"12"
"238","5695668c-eb3e-4156-8fe9-8c8615c26a4a","hand",0.309963658388855,"12"
"239","5695668c-eb3e-4156-8fe9-8c8615c26a4a","milk",0.202133221792325,"12"
"240","5695668c-eb3e-4156-8fe9-8c8615c26a4a","yogurt",0.309963658388855,"12"
"241","5864ecf2-7993-4712-9177-f4feeab105ea","apple",0.204344359256971,"12"
"242","5864ecf2-7993-4712-9177-f4feeab105ea","banana",-0.204159825588439,"12"
"243","5864ecf2-7993-4712-9177-f4feeab105ea","cookie",-0.238805970149254,"12"
"244","5864ecf2-7993-4712-9177-f4feeab105ea","eyes",-0.238805970149254,"12"
"245","5864ecf2-7993-4712-9177-f4feeab105ea","foot",-0.314950166112957,"12"
"246","5864ecf2-7993-4712-9177-f4feeab105ea","hair",-0.204159825588439,"12"
"247","5864ecf2-7993-4712-9177-f4feeab105ea","hand",0.036713688924279,"12"
"248","5864ecf2-7993-4712-9177-f4feeab105ea","mouth",0.204344359256971,"12"
"249","5864ecf2-7993-4712-9177-f4feeab105ea","yogurt",0.0367136889242791,"12"
"250","5a7ea095-c369-46ce-9b7e-5538504dce52","apple",0.026723440643366,"6"
"251","5a7ea095-c369-46ce-9b7e-5538504dce52","banana",0.101969056965224,"6"
"252","5a7ea095-c369-46ce-9b7e-5538504dce52","cookie",-0.504706863664116,"6"
"253","5a7ea095-c369-46ce-9b7e-5538504dce52","eyes",-0.504706863664116,"6"
"254","5a7ea095-c369-46ce-9b7e-5538504dce52","foot",-0.00789096126255384,"6"
"255","5a7ea095-c369-46ce-9b7e-5538504dce52","hair",0.101969056965225,"6"
"256","5a7ea095-c369-46ce-9b7e-5538504dce52","hand",0.312637563239973,"6"
"257","5a7ea095-c369-46ce-9b7e-5538504dce52","mouth",0.0267234406433658,"6"
"258","5a7ea095-c369-46ce-9b7e-5538504dce52","yogurt",0.312637563239973,"6"
"259","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","apple",-0.16357121289672,"6"
"260","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","banana",-0.205207835642618,"6"
"261","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","cookie",0.0537704099875482,"6"
"262","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","foot",0.149774583099292,"6"
"263","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","hand",0.0755039168303676,"6"
