"","response_uuid","Word","diff","Age"
"264","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","milk",0.149774583099292,"6"
"265","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","mouth",-0.16357121289672,"6"
"266","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","yogurt",0.0755039168303676,"6"
"267","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","apple",-0.0512012764010396,"12"
"268","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","banana",0.172442398194531,"12"
"269","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","cookie",0.0204070630549442,"12"
"270","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","foot",-0.295025373997851,"12"
"271","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","hair",0.172442398194531,"12"
"272","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","hand",0.335392364734291,"12"
"273","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","mouth",-0.0512012764010396,"12"
"274","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","yogurt",0.335392364734292,"12"
"275","623e1a76-c6b1-4069-a73e-d24df01bc069","apple",-0.180387409200969,"12"
"276","6cc17b70-29de-481b-8672-f70a2428e0f9","apple",0.126936838247428,"6"
"277","6cc17b70-29de-481b-8672-f70a2428e0f9","banana",-0.230139585668179,"6"
"278","6cc17b70-29de-481b-8672-f70a2428e0f9","cookie",-0.128435521033825,"6"
"279","6cc17b70-29de-481b-8672-f70a2428e0f9","eyes",-0.128435521033825,"6"
"280","6cc17b70-29de-481b-8672-f70a2428e0f9","foot",-0.181672438117225,"6"
"281","6cc17b70-29de-481b-8672-f70a2428e0f9","hair",-0.230139585668179,"6"
"282","6cc17b70-29de-481b-8672-f70a2428e0f9","hand",0.012747631075634,"6"
"283","6cc17b70-29de-481b-8672-f70a2428e0f9","milk",-0.181672438117225,"6"
"284","6cc17b70-29de-481b-8672-f70a2428e0f9","mouth",0.126936838247428,"6"
"285","6cc17b70-29de-481b-8672-f70a2428e0f9","yogurt",0.012747631075634,"6"
"286","82e131df-e2ce-47da-9b19-990c27fa04a7","apple",-0.0627875659297497,"12"
"287","82e131df-e2ce-47da-9b19-990c27fa04a7","banana",0.438896357467512,"12"
"288","82e131df-e2ce-47da-9b19-990c27fa04a7","foot",0.0125634423329814,"12"
"289","82e131df-e2ce-47da-9b19-990c27fa04a7","hand",0.0966886619300419,"12"
"290","82e131df-e2ce-47da-9b19-990c27fa04a7","milk",0.0125634423329812,"12"
"291","82e131df-e2ce-47da-9b19-990c27fa04a7","mouth",-0.0627875659297498,"12"
"292","82e131df-e2ce-47da-9b19-990c27fa04a7","yogurt",0.0966886619300418,"12"
"293","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","apple",-0.024812161453783,"12"
"294","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","banana",-0.20609694430398,"12"
"295","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","cookie",0.056091421301345,"12"
"296","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","eyes",0.0560914213013449,"12"
"297","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","foot",0.00657968369829687,"12"
"298","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","hair",-0.20609694430398,"12"
"299","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","hand",-0.250865093206319,"12"
"300","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","mouth",-0.0248121614537831,"12"
"301","8a362df5-0bae-43b3-a757-fd160cf111aa","apple",0.0681818181818182,"6"
"302","8a362df5-0bae-43b3-a757-fd160cf111aa","banana",0.0572780945290203,"6"
"303","8a362df5-0bae-43b3-a757-fd160cf111aa","cookie",0.25511946220351,"6"
"304","8a362df5-0bae-43b3-a757-fd160cf111aa","eyes",0.25511946220351,"6"
"305","8a362df5-0bae-43b3-a757-fd160cf111aa","foot",0.0543508513175563,"6"
"306","8a362df5-0bae-43b3-a757-fd160cf111aa","hair",0.0572780945290203,"6"
"307","8a362df5-0bae-43b3-a757-fd160cf111aa","hand",-0.0240123571383135,"6"
"308","8a362df5-0bae-43b3-a757-fd160cf111aa","mouth",0.0681818181818181,"6"
"309","948f9377-b3b7-4910-87d6-b64eeee52434","cookie",0.0831074977416441,"6"
"310","948f9377-b3b7-4910-87d6-b64eeee52434","eyes",0.083107497741644,"6"
"311","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","apple",-0.22427708793976,"6"
"312","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","banana",0.178746887408305,"6"
"313","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","foot",-0.0813570487483531,"6"
"314","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","hair",0.178746887408305,"6"
"315","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","hand",-0.0739090909090909,"6"
"316","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","milk",-0.0813570487483531,"6"
"317","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","yogurt",-0.0739090909090909,"6"
"318","96525cba-df8a-4248-90f6-220441592b0e","apple",-0.0443576332539728,"12"
"319","96525cba-df8a-4248-90f6-220441592b0e","banana",-0.00482189714663528,"12"
"320","96525cba-df8a-4248-90f6-220441592b0e","cookie",0.204558204768583,"12"
"321","96525cba-df8a-4248-90f6-220441592b0e","eyes",0.204558204768583,"12"
"322","96525cba-df8a-4248-90f6-220441592b0e","foot",-0.0813085094874577,"12"
"323","96525cba-df8a-4248-90f6-220441592b0e","hair",-0.00482189714663517,"12"
"324","96525cba-df8a-4248-90f6-220441592b0e","hand",-0.102833699588549,"12"
"325","96525cba-df8a-4248-90f6-220441592b0e","mouth",-0.0443576332539728,"12"
"326","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","apple",-0.141544117647059,"12"
"327","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","foot",0.196470588235294,"12"
"328","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","hand",0.256385696040868,"12"
"329","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","milk",0.196470588235294,"12"
"330","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","mouth",-0.141544117647059,"12"
"331","9fd3fdc0-0d1d-4684-8567-479616056287","banana",-0.0189397072202465,"6"
"332","9fd3fdc0-0d1d-4684-8567-479616056287","cookie",-0.401565557729941,"6"
"333","9fd3fdc0-0d1d-4684-8567-479616056287","eyes",-0.401565557729941,"6"
"334","9fd3fdc0-0d1d-4684-8567-479616056287","hair",-0.0189397072202464,"6"
"335","9fd3fdc0-0d1d-4684-8567-479616056287","hand",0.152109974424552,"6"
"336","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","apple",0.442391829623272,"12"
"337","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","banana",0.0923280423280423,"12"
"338","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","cookie",-0.323856774626322,"12"
"339","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","foot",0.0413991034833607,"12"
"340","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","hair",0.0923280423280423,"12"
"341","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","hand",0.131024666950135,"12"
"342","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","milk",0.0413991034833607,"12"
"343","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","yogurt",0.131024666950135,"12"
"344","a0fe20d1-1d1b-420a-9cf1-5d3077547554","apple",-0.202883759064757,"6"
"345","a0fe20d1-1d1b-420a-9cf1-5d3077547554","banana",-0.0564198687910028,"6"
"346","a0fe20d1-1d1b-420a-9cf1-5d3077547554","cookie",-0.086281179138322,"6"
"347","a0fe20d1-1d1b-420a-9cf1-5d3077547554","foot",-0.00613173993455685,"6"
"348","a0fe20d1-1d1b-420a-9cf1-5d3077547554","hair",-0.0564198687910028,"6"
"349","a0fe20d1-1d1b-420a-9cf1-5d3077547554","mouth",-0.202883759064757,"6"
"350","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","apple",0.251904371808004,"12"
"351","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","banana",0.256978975950375,"12"
"352","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","cookie",-0.125367635857614,"12"
"353","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","foot",0.179925643298026,"12"
"354","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","hair",0.256978975950375,"12"
"355","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","hand",0.0478271059327709,"12"
"356","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","milk",0.179925643298026,"12"
"357","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","yogurt",0.047827105932771,"12"
"358","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","apple",0.0864923818871187,"6"
"359","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","banana",0.054627411423528,"6"
"360","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","cookie",0.0057508672262771,"6"
"361","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","eyes",0.00575086722627716,"6"
"362","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","foot",-0.121892656372386,"6"
"363","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","hair",0.0546274114235279,"6"
"364","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","hand",0.07427649453806,"6"
"365","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","milk",-0.121892656372387,"6"
"366","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","mouth",0.0864923818871188,"6"
"367","a8aae5c6-ec9b-4dfd-a9c1-4f5976d2d60f","yogurt",0.0742764945380601,"6"
"368","aac0690d-0aa0-4ba1-923c-8d11717f228b","apple",0.234460547504026,"12"
"369","aac0690d-0aa0-4ba1-923c-8d11717f228b","banana",0.238234193851018,"12"
"370","aac0690d-0aa0-4ba1-923c-8d11717f228b","cookie",0.169391330882317,"12"
"371","aac0690d-0aa0-4ba1-923c-8d11717f228b","eyes",0.169391330882317,"12"
"372","aac0690d-0aa0-4ba1-923c-8d11717f228b","foot",0.146256018125177,"12"
"373","aac0690d-0aa0-4ba1-923c-8d11717f228b","hair",0.238234193851018,"12"
"374","aac0690d-0aa0-4ba1-923c-8d11717f228b","hand",0.272043010752688,"12"
"375","aac0690d-0aa0-4ba1-923c-8d11717f228b","milk",0.146256018125177,"12"
"376","aac0690d-0aa0-4ba1-923c-8d11717f228b","yogurt",0.272043010752688,"12"
"377","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","banana",0.334015345268542,"6"
"378","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","cookie",0.20384904848941,"6"
"379","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","eyes",0.20384904848941,"6"
"380","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","foot",0.279411764705882,"6"
"381","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","hair",0.334015345268542,"6"
"382","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","hand",-0.116687066503468,"6"
"383","ad5bf6d6-7ae2-4b4d-b102-d8406e77c167","yogurt",-0.116687066503468,"6"
"384","ae4de261-f5e7-4282-817b-71d298e6ccec","banana",-0.0194418604651163,"12"
"385","ae4de261-f5e7-4282-817b-71d298e6ccec","foot",-0.127935222672065,"12"
"386","ae4de261-f5e7-4282-817b-71d298e6ccec","hair",-0.0194418604651163,"12"
"387","ae4de261-f5e7-4282-817b-71d298e6ccec","hand",0.133954451345756,"12"
"388","ae4de261-f5e7-4282-817b-71d298e6ccec","milk",-0.127935222672065,"12"
"389","b3281ac1-0414-4b63-884a-00770a2c0498","apple",-0.196486073937772,"6"
"390","b3281ac1-0414-4b63-884a-00770a2c0498","banana",0.160335634889426,"6"
"391","b3281ac1-0414-4b63-884a-00770a2c0498","cookie",-0.0189017320935841,"6"
"392","b3281ac1-0414-4b63-884a-00770a2c0498","eyes",-0.0189017320935841,"6"
"393","b3281ac1-0414-4b63-884a-00770a2c0498","foot",0.175663133455766,"6"
"394","b3281ac1-0414-4b63-884a-00770a2c0498","hand",-0.127738927738928,"6"
"395","b3281ac1-0414-4b63-884a-00770a2c0498","milk",0.175663133455766,"6"
"396","b3281ac1-0414-4b63-884a-00770a2c0498","mouth",-0.196486073937772,"6"
"397","b3281ac1-0414-4b63-884a-00770a2c0498","yogurt",-0.127738927738928,"6"
"398","c249ac99-7103-4d9f-a385-6433ef511b7a","banana",0.182258064516129,"6"
"399","c249ac99-7103-4d9f-a385-6433ef511b7a","cookie",-0.357635467980296,"6"
"400","c249ac99-7103-4d9f-a385-6433ef511b7a","eyes",-0.357635467980296,"6"
"401","c249ac99-7103-4d9f-a385-6433ef511b7a","foot",0.45979020979021,"6"
"402","c249ac99-7103-4d9f-a385-6433ef511b7a","hair",0.182258064516129,"6"
"403","c249ac99-7103-4d9f-a385-6433ef511b7a","hand",-0.184045584045584,"6"
"404","c249ac99-7103-4d9f-a385-6433ef511b7a","yogurt",-0.184045584045584,"6"
"405","ce3576ae-b709-4de2-9d36-32dc5df83253","apple",0.0173088048131436,"12"
"406","ce3576ae-b709-4de2-9d36-32dc5df83253","banana",0.383171669632096,"12"
"407","ce3576ae-b709-4de2-9d36-32dc5df83253","cookie",0.438620902906617,"12"
"408","ce3576ae-b709-4de2-9d36-32dc5df83253","eyes",0.438620902906617,"12"
"409","ce3576ae-b709-4de2-9d36-32dc5df83253","foot",-0.0330827067669173,"12"
"410","ce3576ae-b709-4de2-9d36-32dc5df83253","hair",0.383171669632095,"12"
"411","ce3576ae-b709-4de2-9d36-32dc5df83253","hand",-0.0126690792596108,"12"
"412","ce3576ae-b709-4de2-9d36-32dc5df83253","milk",-0.0330827067669173,"12"
"413","ce3576ae-b709-4de2-9d36-32dc5df83253","yogurt",-0.0126690792596109,"12"
"414","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","apple",-0.188645542093818,"6"
"415","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","banana",-0.333290653008963,"6"
"416","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","cookie",-0.428308823529412,"6"
"417","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","eyes",-0.428308823529412,"6"
"418","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","foot",-0.181273644388398,"6"
"419","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","hand",-0.162289418391675,"6"
"420","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","milk",-0.181273644388399,"6"
"421","d139f6f2-6b46-45a9-b60b-5d7f1b571c5d","mouth",-0.188645542093818,"6"
"422","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","apple",-0.372755417956656,"6"
"423","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","banana",0.475125032903396,"6"
"424","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","cookie",0.571758800607622,"6"
"425","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","foot",-0.356603456955865,"6"
"426","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","hair",0.475125032903396,"6"
"427","d3bcd095-67fd-4c4f-ba8a-fdc71bf14fa8","hand",-0.199248120300752,"6"
"428","d7947371-1fbc-444b-9f5b-8c93452af17c","apple",-0.225825634771926,"12"
"429","d7947371-1fbc-444b-9f5b-8c93452af17c","banana",0.188193066873101,"12"
"430","d7947371-1fbc-444b-9f5b-8c93452af17c","cookie",0.0515344203783626,"12"
"431","d7947371-1fbc-444b-9f5b-8c93452af17c","eyes",0.0515344203783626,"12"
"432","d7947371-1fbc-444b-9f5b-8c93452af17c","foot",0.0391609795433324,"12"
"433","d7947371-1fbc-444b-9f5b-8c93452af17c","hair",0.188193066873101,"12"
"434","d7947371-1fbc-444b-9f5b-8c93452af17c","hand",-0.00869972828245902,"12"
"435","d7947371-1fbc-444b-9f5b-8c93452af17c","milk",0.0391609795433325,"12"
"436","d7947371-1fbc-444b-9f5b-8c93452af17c","mouth",-0.225825634771926,"12"
"437","d7947371-1fbc-444b-9f5b-8c93452af17c","yogurt",-0.00869972828245907,"12"
"438","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","apple",0.0439354652837799,"12"
"439","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","banana",0.0338895319639865,"12"
"440","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","cookie",0.173234811165846,"12"
"441","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","eyes",0.173234811165846,"12"
"442","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","foot",-0.239833019122004,"12"
"443","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","hair",0.0338895319639864,"12"
"444","d9c799e8-ffd9-4845-89d1-0e2432e9f25a","milk",-0.239833019122004,"12"
"445","da02ea62-68b6-4b32-965d-9676bd328193","banana",-0.0378025200700542,"12"
"446","da02ea62-68b6-4b32-965d-9676bd328193","cookie",0.107478039909116,"12"
"447","da02ea62-68b6-4b32-965d-9676bd328193","eyes",0.107478039909116,"12"
"448","da02ea62-68b6-4b32-965d-9676bd328193","hand",-0.0695455519774318,"12"
"449","da02ea62-68b6-4b32-965d-9676bd328193","yogurt",-0.069545551977432,"12"
"450","daa9097b-722d-4e57-846a-97a5e548e2ce","apple",-0.0769400352733686,"6"
"451","daa9097b-722d-4e57-846a-97a5e548e2ce","banana",0.248105510472075,"6"
"452","daa9097b-722d-4e57-846a-97a5e548e2ce","cookie",0.0468652037617555,"6"
"453","daa9097b-722d-4e57-846a-97a5e548e2ce","foot",-0.146846846846847,"6"
"454","daa9097b-722d-4e57-846a-97a5e548e2ce","hair",0.248105510472076,"6"
"455","daa9097b-722d-4e57-846a-97a5e548e2ce","hand",-0.0774406807288569,"6"
"456","daa9097b-722d-4e57-846a-97a5e548e2ce","milk",-0.146846846846847,"6"
"457","daa9097b-722d-4e57-846a-97a5e548e2ce","mouth",-0.0769400352733686,"6"
"458","daa9097b-722d-4e57-846a-97a5e548e2ce","yogurt",-0.0774406807288571,"6"
"459","dff41178-de67-4642-b884-f99a16e49bb5","apple",-0.0950026863328618,"12"
"460","dff41178-de67-4642-b884-f99a16e49bb5","banana",0.119705897677591,"12"
"461","dff41178-de67-4642-b884-f99a16e49bb5","cookie",0.204112640848766,"12"
"462","dff41178-de67-4642-b884-f99a16e49bb5","foot",0.104310892346777,"12"
"463","dff41178-de67-4642-b884-f99a16e49bb5","hand",0.0999149437965076,"12"
"464","dff41178-de67-4642-b884-f99a16e49bb5","yogurt",0.0999149437965077,"12"
"465","e028c328-ed67-4893-bb83-7b2528bb3c3f","apple",0.0603036181076654,"6"
"466","e028c328-ed67-4893-bb83-7b2528bb3c3f","banana",-0.172896551724138,"6"
"467","e028c328-ed67-4893-bb83-7b2528bb3c3f","cookie",0.0846767627422244,"6"
"468","e028c328-ed67-4893-bb83-7b2528bb3c3f","eyes",0.0846767627422244,"6"
"469","e028c328-ed67-4893-bb83-7b2528bb3c3f","foot",-0.278024417314095,"6"
"470","e028c328-ed67-4893-bb83-7b2528bb3c3f","hair",-0.172896551724138,"6"
"471","e028c328-ed67-4893-bb83-7b2528bb3c3f","hand",-0.113196480938416,"6"
"472","e028c328-ed67-4893-bb83-7b2528bb3c3f","milk",-0.278024417314095,"6"
"473","e028c328-ed67-4893-bb83-7b2528bb3c3f","mouth",0.0603036181076653,"6"
"474","e028c328-ed67-4893-bb83-7b2528bb3c3f","yogurt",-0.113196480938416,"6"
"475","e18df596-60eb-4e9e-a8eb-0de2cba617dd","apple",0.22182415306094,"12"
"476","e18df596-60eb-4e9e-a8eb-0de2cba617dd","banana",-0.116274299673792,"12"
"477","e18df596-60eb-4e9e-a8eb-0de2cba617dd","cookie",0.0828424895449168,"12"
"478","e18df596-60eb-4e9e-a8eb-0de2cba617dd","eyes",0.0828424895449168,"12"
"479","e18df596-60eb-4e9e-a8eb-0de2cba617dd","foot",0.149497337532681,"12"
"480","e18df596-60eb-4e9e-a8eb-0de2cba617dd","hand",-0.00260969090340368,"12"
"481","e18df596-60eb-4e9e-a8eb-0de2cba617dd","milk",0.149497337532681,"12"
"482","e18df596-60eb-4e9e-a8eb-0de2cba617dd","mouth",0.22182415306094,"12"
"483","e18df596-60eb-4e9e-a8eb-0de2cba617dd","yogurt",-0.00260969090340374,"12"
"484","e6681ec0-8580-4c90-8b78-ba2eda235b24","apple",0.591404358353511,"6"
"485","e6681ec0-8580-4c90-8b78-ba2eda235b24","cookie",-0.0728680101427999,"6"
"486","e6681ec0-8580-4c90-8b78-ba2eda235b24","eyes",-0.0728680101428,"6"
"487","e6681ec0-8580-4c90-8b78-ba2eda235b24","foot",-0.147239090150284,"6"
"488","e6681ec0-8580-4c90-8b78-ba2eda235b24","hand",-0.0615348222411627,"6"
"489","e6681ec0-8580-4c90-8b78-ba2eda235b24","milk",-0.147239090150284,"6"
"490","e6681ec0-8580-4c90-8b78-ba2eda235b24","yogurt",-0.0615348222411626,"6"
"491","e9c93b65-ba91-47f9-ba15-ebd49936a22c","apple",-0.142673741869223,"12"
"492","e9c93b65-ba91-47f9-ba15-ebd49936a22c","banana",0.166603892027621,"12"
"493","e9c93b65-ba91-47f9-ba15-ebd49936a22c","cookie",0.157387955182073,"12"
"494","e9c93b65-ba91-47f9-ba15-ebd49936a22c","eyes",0.157387955182073,"12"
"495","e9c93b65-ba91-47f9-ba15-ebd49936a22c","foot",0.0682375519778228,"12"
"496","e9c93b65-ba91-47f9-ba15-ebd49936a22c","hair",0.166603892027621,"12"
"497","e9c93b65-ba91-47f9-ba15-ebd49936a22c","hand",-0.0974747381101679,"12"
"498","e9c93b65-ba91-47f9-ba15-ebd49936a22c","milk",0.0682375519778228,"12"
"499","e9c93b65-ba91-47f9-ba15-ebd49936a22c","mouth",-0.142673741869223,"12"
"500","ebffac03-2b65-487b-a944-4680e1ebc410","apple",0.0927223573713676,"6"
"501","ebffac03-2b65-487b-a944-4680e1ebc410","banana",0.0202086049543677,"6"
"502","ebffac03-2b65-487b-a944-4680e1ebc410","cookie",-0.00219186415810058,"6"
"503","ebffac03-2b65-487b-a944-4680e1ebc410","eyes",-0.00219186415810052,"6"
"504","ebffac03-2b65-487b-a944-4680e1ebc410","foot",-0.0316953343292314,"6"
"505","ebffac03-2b65-487b-a944-4680e1ebc410","hair",0.0202086049543676,"6"
"506","ebffac03-2b65-487b-a944-4680e1ebc410","hand",0.00188150586163965,"6"
"507","ebffac03-2b65-487b-a944-4680e1ebc410","mouth",0.0927223573713676,"6"
"508","ebffac03-2b65-487b-a944-4680e1ebc410","yogurt",0.00188150586163971,"6"
"509","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","apple",0.111067733436155,"6"
"510","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","banana",-0.0302150364650365,"6"
"511","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","cookie",0.0143042145123604,"6"
"512","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","eyes",0.0143042145123604,"6"
"513","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","foot",0.058605734796589,"6"
"514","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","hair",-0.0302150364650365,"6"
"515","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","hand",-0.0910808767951625,"6"
"516","ed8fc258-ab43-41e2-8294-5f349ef3d9c1","yogurt",-0.0910808767951624,"6"
"517","fe85735d-5680-4edc-b835-3a70d4d90a9f","apple",-0.179056494274836,"12"
"518","fe85735d-5680-4edc-b835-3a70d4d90a9f","banana",0.168413270501854,"12"
"519","fe85735d-5680-4edc-b835-3a70d4d90a9f","cookie",0.0485469529970579,"12"
"520","fe85735d-5680-4edc-b835-3a70d4d90a9f","eyes",0.0485469529970578,"12"
"521","fe85735d-5680-4edc-b835-3a70d4d90a9f","foot",0.0785159689343931,"12"
"522","fe85735d-5680-4edc-b835-3a70d4d90a9f","hair",0.168413270501854,"12"
"523","fe85735d-5680-4edc-b835-3a70d4d90a9f","hand",-0.206289405778563,"12"
"524","fe85735d-5680-4edc-b835-3a70d4d90a9f","milk",0.0785159689343932,"12"
"525","fe85735d-5680-4edc-b835-3a70d4d90a9f","mouth",-0.179056494274836,"12"
"526","fe85735d-5680-4edc-b835-3a70d4d90a9f","yogurt",-0.206289405778563,"12"
